model,feature,importance
rfc_borderline_smote,notes_emb_266,0.0015734643222523254
rfc_borderline_smote,notes_emb_267,0.004782282458122763
rfc_borderline_smote,notes_emb_268,0.002375152406723657
rfc_borderline_smote,notes_emb_269,0.013239021080755493
rfc_borderline_smote,notes_emb_270,0.0014470750506102165
rfc_borderline_smote,notes_emb_271,0.0016872252067379064
rfc_borderline_smote,notes_emb_272,0.004587943643033148
rfc_borderline_smote,notes_emb_273,0.017071781924343034
rfc_borderline_smote,notes_emb_274,0.0011643138180878485
rfc_borderline_smote,notes_emb_275,0.0016780037171549432
rfc_borderline_smote,notes_emb_276,0.001580250002678552
rfc_borderline_smote,notes_emb_277,0.0014135304676232915
rfc_borderline_smote,notes_emb_278,0.001355977058142918
rfc_borderline_smote,notes_emb_279,0.00779726221868099
rfc_borderline_smote,notes_emb_280,0.0013875772724931171
rfc_borderline_smote,notes_emb_281,0.0013763608833150108
rfc_borderline_smote,notes_emb_282,0.0019644151738972106
rfc_borderline_smote,notes_emb_283,0.002099857552416097
rfc_borderline_smote,notes_emb_284,0.0017090621254576529
rfc_borderline_smote,notes_emb_285,0.0015427085833880883
rfc_borderline_smote,notes_emb_286,0.0011055324046786643
rfc_borderline_smote,notes_emb_287,0.0011287017698386704
rfc_borderline_smote,notes_emb_288,0.0024282034066731364
rfc_borderline_smote,notes_emb_289,0.0013601418041534186
rfc_borderline_smote,notes_emb_290,0.0017619257758494926
rfc_borderline_smote,notes_emb_291,0.0017959889937466974
rfc_borderline_smote,notes_emb_292,0.0012874015968865268
rfc_borderline_smote,notes_emb_293,0.0021630241594669725
rfc_borderline_smote,notes_emb_294,0.0018160560689666093
rfc_borderline_smote,notes_emb_295,0.0012144715216531661
rfc_borderline_smote,notes_emb_296,0.0017673077160252717
rfc_borderline_smote,notes_emb_297,0.0011602639772128464
rfc_borderline_smote,notes_emb_298,0.003847805579147652
rfc_borderline_smote,notes_emb_299,0.0009622355296096174
rfc_borderline_smote,notes_emb_300,0.0013179950626417839
rfc_borderline_smote,notes_emb_301,0.0016411329436102173
rfc_borderline_smote,notes_emb_302,0.001983802400493997
rfc_borderline_smote,notes_emb_303,0.002016082652601455
rfc_borderline_smote,notes_emb_304,0.0014377445251563667
rfc_borderline_smote,notes_emb_305,0.002720778294205417
rfc_borderline_smote,notes_emb_306,0.002087664803659222
rfc_borderline_smote,notes_emb_307,0.0024260940526037093
rfc_borderline_smote,notes_emb_308,0.004242856883517638
rfc_borderline_smote,notes_emb_309,0.001116775916015244
rfc_borderline_smote,notes_emb_310,0.001307731124622641
rfc_borderline_smote,notes_emb_311,0.00884282211154554
rfc_borderline_smote,notes_emb_312,0.0017941658388277173
rfc_borderline_smote,notes_emb_313,0.0013135057849315678
rfc_borderline_smote,notes_emb_314,0.0013562441526472505
rfc_borderline_smote,notes_emb_315,0.00339274585251612
rfc_borderline_smote,notes_emb_316,0.002565439360111703
rfc_borderline_smote,notes_emb_317,0.0013411026124759147
rfc_borderline_smote,notes_emb_318,0.0018896632432098795
rfc_borderline_smote,notes_emb_319,0.0016590624566894866
rfc_borderline_smote,notes_emb_320,0.0019358364762893036
rfc_borderline_smote,notes_emb_321,0.0021375862436327515
rfc_borderline_smote,notes_emb_322,0.001728765079581852
rfc_borderline_smote,notes_emb_323,0.0027836978141635147
rfc_borderline_smote,notes_emb_324,0.0016682911075930214
rfc_borderline_smote,notes_emb_325,0.0020997407265208475
rfc_borderline_smote,notes_emb_326,0.0021082085383028336
rfc_borderline_smote,notes_emb_327,0.001890111485728935
rfc_borderline_smote,notes_emb_328,0.0073295986315503455
rfc_borderline_smote,notes_emb_329,0.001945166797582525
rfc_borderline_smote,notes_emb_330,0.004718597639539971
rfc_borderline_smote,notes_emb_331,0.0027262968431098077
rfc_borderline_smote,notes_emb_332,0.002169387458744269
rfc_borderline_smote,notes_emb_333,0.0016756379675448305
rfc_borderline_smote,notes_emb_334,0.001134931554528219
rfc_borderline_smote,notes_emb_335,0.0011640007645014833
rfc_borderline_smote,notes_emb_336,0.001532852623906377
rfc_borderline_smote,notes_emb_337,0.001495126114855083
rfc_borderline_smote,notes_emb_338,0.0008596217835058052
rfc_borderline_smote,notes_emb_339,0.0028797075998276424
rfc_borderline_smote,notes_emb_340,0.0011123547520641357
rfc_borderline_smote,notes_emb_341,0.0020746026961443137
rfc_borderline_smote,notes_emb_342,0.001077073323526188
rfc_borderline_smote,notes_emb_343,0.001732893353214321
rfc_borderline_smote,notes_emb_344,0.0016128456497678857
rfc_borderline_smote,notes_emb_345,0.008088079239317062
rfc_borderline_smote,notes_emb_346,0.002266970357792556
rfc_borderline_smote,notes_emb_347,0.0016541177169618437
rfc_borderline_smote,notes_emb_348,0.0007568948376123907
rfc_borderline_smote,notes_emb_349,0.0034871748010414237
rfc_borderline_smote,notes_emb_350,0.007422265512192741
rfc_borderline_smote,notes_emb_351,0.0013426262345230342
rfc_borderline_smote,notes_emb_352,0.0033084777358853355
rfc_borderline_smote,notes_emb_353,0.0019367353578165988
rfc_borderline_smote,notes_emb_354,0.0013829204727433394
rfc_borderline_smote,notes_emb_355,0.0013607021740514571
rfc_borderline_smote,notes_emb_356,0.0017172233634350901
rfc_borderline_smote,notes_emb_357,0.0014335950559765276
rfc_borderline_smote,notes_emb_358,0.0012351123166863172
rfc_borderline_smote,notes_emb_359,0.0016645304654996026
rfc_borderline_smote,notes_emb_360,0.0015183576297718268
rfc_borderline_smote,notes_emb_361,0.0016730559696577082
rfc_borderline_smote,notes_emb_362,0.004362486290888646
rfc_borderline_smote,notes_emb_363,0.0014032231315066618
rfc_borderline_smote,notes_emb_364,0.006552045163174068
rfc_borderline_smote,notes_emb_365,0.0030885840809599585
rfc_borderline_smote,notes_emb_366,0.001169402256717901
rfc_borderline_smote,notes_emb_367,0.001447019664596993
rfc_borderline_smote,notes_emb_368,0.0010656098448483312
rfc_borderline_smote,notes_emb_369,0.0019955661508411614
rfc_borderline_smote,notes_emb_370,0.0015643137069624746
rfc_borderline_smote,notes_emb_371,0.0012554241976694214
rfc_borderline_smote,notes_emb_372,0.001378046735507381
rfc_borderline_smote,notes_emb_373,0.0014553341355142103
rfc_borderline_smote,notes_emb_374,0.0019151884822435445
rfc_borderline_smote,notes_emb_375,0.0013295656727072447
rfc_borderline_smote,notes_emb_376,0.0019526209214279263
rfc_borderline_smote,notes_emb_377,0.001856019978929098
rfc_borderline_smote,notes_emb_378,0.0013696574916467266
rfc_borderline_smote,notes_emb_379,0.0016597467958727014
rfc_borderline_smote,notes_emb_380,0.001801367617561887
rfc_borderline_smote,notes_emb_381,0.002327750994861262
rfc_borderline_smote,notes_emb_382,0.0019504772170038205
rfc_borderline_smote,notes_emb_383,0.0011736735322802096
rfc_svm_smote,civilian_targeting,0.017439515340764617
rfc_svm_smote,fatalities,0.06963112880617874
rfc_svm_smote,violence_against_women,2.2491599498085836e-05
rfc_svm_smote,sub_event_type_Abduction/forced disappearance,4.4486936390856185e-05
rfc_svm_smote,sub_event_type_Air/drone strike,7.222953398019072e-06
rfc_svm_smote,sub_event_type_Armed clash,0.01851499275882868
rfc_svm_smote,sub_event_type_Attack,0.004910917803997849
rfc_svm_smote,sub_event_type_Government regains territory,0.0
rfc_svm_smote,sub_event_type_Grenade,3.959938385168758e-06
rfc_svm_smote,sub_event_type_Non-state actor overtakes territory,0.00012143377627279427
rfc_svm_smote,sub_event_type_Remote explosive/landmine/IED,0.0012276430494556033
rfc_svm_smote,sub_event_type_Sexual violence,0.0
rfc_svm_smote,sub_event_type_Shelling/artillery/missile attack,0.0002774732876936147
rfc_svm_smote,sub_event_type_Suicide bomb,0.00024837969842754894
rfc_svm_smote,notes_emb_0,0.003976524971683666
rfc_svm_smote,notes_emb_1,0.001248486453400322
rfc_svm_smote,notes_emb_2,0.002361363087613314
rfc_svm_smote,notes_emb_3,0.0015091672628663683
rfc_svm_smote,notes_emb_4,0.0019505250351626632
rfc_svm_smote,notes_emb_5,0.0022397676023458036
rfc_svm_smote,notes_emb_6,0.0014800083854769192
rfc_svm_smote,notes_emb_7,0.0008652464198825063
rfc_svm_smote,notes_emb_8,0.00425903311785911
rfc_svm_smote,notes_emb_9,0.0020815201765388416
rfc_svm_smote,notes_emb_10,0.001728847324606991
rfc_svm_smote,notes_emb_11,0.0013995542304429864
rfc_svm_smote,notes_emb_12,0.0021341512355312333
rfc_svm_smote,notes_emb_13,0.0012225660703593757
rfc_svm_smote,notes_emb_14,0.0011962072150036136
rfc_svm_smote,notes_emb_15,0.0013970442834516838
rfc_svm_smote,notes_emb_16,0.0021785387042138563
rfc_svm_smote,notes_emb_17,0.0014170828912041433
rfc_svm_smote,notes_emb_18,0.0026632169429531612
rfc_svm_smote,notes_emb_19,0.0014485213558686773
rfc_svm_smote,notes_emb_20,0.0015766682099897806
rfc_svm_smote,notes_emb_21,0.0017449202914873927
rfc_svm_smote,notes_emb_22,0.0014371774122558442
rfc_svm_smote,notes_emb_23,0.0018055911214901277
rfc_svm_smote,notes_emb_24,0.0015609203137129399
rfc_svm_smote,notes_emb_25,0.0014942999702006593
rfc_svm_smote,notes_emb_26,0.0022394257787105463
rfc_svm_smote,notes_emb_27,0.0021822240782216366
rfc_svm_smote,notes_emb_28,0.0020270161435021333
rfc_svm_smote,notes_emb_29,0.0028328024731211305
rfc_svm_smote,notes_emb_30,0.0014429721052647423
rfc_svm_smote,notes_emb_31,0.001498703811093044
rfc_svm_smote,notes_emb_32,0.0014782212525377885
rfc_svm_smote,notes_emb_33,0.0012582519226359986
rfc_svm_smote,notes_emb_34,0.001562662969661278
rfc_svm_smote,notes_emb_35,0.0033049266392547556
rfc_svm_smote,notes_emb_36,0.001466611928744939
rfc_svm_smote,notes_emb_37,0.001103269821764603
rfc_svm_smote,notes_emb_38,0.0018504949793951208
rfc_svm_smote,notes_emb_39,0.0016597817452595077
rfc_svm_smote,notes_emb_40,0.0022295724926981973
rfc_svm_smote,notes_emb_41,0.0017412582731798937
rfc_svm_smote,notes_emb_42,0.001278136218302058
rfc_svm_smote,notes_emb_43,0.0017223381657772477
rfc_svm_smote,notes_emb_44,0.00443168458775729
rfc_svm_smote,notes_emb_45,0.0017217251710231391
rfc_svm_smote,notes_emb_46,0.0015135090414135075
rfc_svm_smote,notes_emb_47,0.0012159359991358017
rfc_svm_smote,notes_emb_48,0.0013249206450951729
rfc_svm_smote,notes_emb_49,0.0025854637876802796
rfc_svm_smote,notes_emb_50,0.00185031232645766
rfc_svm_smote,notes_emb_51,0.0012731721202713466
rfc_svm_smote,notes_emb_52,0.002313374577569114
rfc_svm_smote,notes_emb_53,0.002054560128347114
rfc_svm_smote,notes_emb_54,0.0032194858965952917
rfc_svm_smote,notes_emb_55,0.001719927129803604
rfc_svm_smote,notes_emb_56,0.0014943596561624308
rfc_svm_smote,notes_emb_57,0.0020206928544599777
rfc_svm_smote,notes_emb_58,0.0014296413138461877
rfc_svm_smote,notes_emb_59,0.0012726396346297228
rfc_svm_smote,notes_emb_60,0.00140949720840394
rfc_svm_smote,notes_emb_61,0.0011092096244493383
rfc_svm_smote,notes_emb_62,0.0018522574223623705
rfc_svm_smote,notes_emb_63,0.0014714926627082366
rfc_svm_smote,notes_emb_64,0.0016035764904683706
rfc_svm_smote,notes_emb_65,0.016137166386268734
rfc_svm_smote,notes_emb_66,0.002413201360362269
rfc_svm_smote,notes_emb_67,0.0018148636354659757
rfc_svm_smote,notes_emb_68,0.0018472910782079133
rfc_svm_smote,notes_emb_69,0.0037782975410877296
rfc_svm_smote,notes_emb_70,0.00160352915404129
rfc_svm_smote,notes_emb_71,0.004936624690223608
rfc_svm_smote,notes_emb_72,0.008333908021749136
rfc_svm_smote,notes_emb_73,0.0015500504807982416
rfc_svm_smote,notes_emb_74,0.0028130856384894843
rfc_svm_smote,notes_emb_75,0.001350587936801054
rfc_svm_smote,notes_emb_76,0.0015080257386361842
rfc_svm_smote,notes_emb_77,0.0015317904299845606
rfc_svm_smote,notes_emb_78,0.0014183336673112197
rfc_svm_smote,notes_emb_79,0.0015504685654588856
rfc_svm_smote,notes_emb_80,0.0010330600998979327
rfc_svm_smote,notes_emb_81,0.0013316803134550803
rfc_svm_smote,notes_emb_82,0.001635798649531603
rfc_svm_smote,notes_emb_83,0.001448610769897035
rfc_svm_smote,notes_emb_84,0.0019927503785350416
rfc_svm_smote,notes_emb_85,0.0013419166201184122
rfc_svm_smote,notes_emb_86,0.0012443566635904526
rfc_svm_smote,notes_emb_87,0.002012030342393009
rfc_svm_smote,notes_emb_88,0.004026266793760443
rfc_svm_smote,notes_emb_89,0.0027680628248024286
rfc_svm_smote,notes_emb_90,0.0014903480928274467
rfc_svm_smote,notes_emb_91,0.009787110085607316
rfc_svm_smote,notes_emb_92,0.0016079191056631594
rfc_svm_smote,notes_emb_93,0.0017977545627629145
rfc_svm_smote,notes_emb_94,0.001128811550226717
rfc_svm_smote,notes_emb_95,0.00116909743260432
rfc_svm_smote,notes_emb_96,0.0023253879258023453
rfc_svm_smote,notes_emb_97,0.0014126688739627734
rfc_svm_smote,notes_emb_98,0.0026810051230184858
rfc_svm_smote,notes_emb_99,0.0013251793436272032
rfc_svm_smote,notes_emb_100,0.0020198590123433934
rfc_svm_smote,notes_emb_101,0.006772140509690418
rfc_svm_smote,notes_emb_102,0.002579026138829525
rfc_svm_smote,notes_emb_103,0.0013236859745466131
rfc_svm_smote,notes_emb_104,0.003199153773651609
rfc_svm_smote,notes_emb_105,0.00132171540707713
rfc_svm_smote,notes_emb_106,0.001527011965900656
rfc_svm_smote,notes_emb_107,0.004762287638759934
rfc_svm_smote,notes_emb_108,0.0009710554493952526
rfc_svm_smote,notes_emb_109,0.0012881716402142695
rfc_svm_smote,notes_emb_110,0.0017884727699525342
rfc_svm_smote,notes_emb_111,0.0016887262902838122
rfc_svm_smote,notes_emb_112,0.0027612299762727575
rfc_svm_smote,notes_emb_113,0.0013671025313121538
rfc_svm_smote,notes_emb_114,0.022077922475153867
rfc_svm_smote,notes_emb_115,0.0016857412527224518
rfc_svm_smote,notes_emb_116,0.0018337041335599253
rfc_svm_smote,notes_emb_117,0.001964624160531305
rfc_svm_smote,notes_emb_118,0.0021870192153948375
rfc_svm_smote,notes_emb_119,0.008853665138070036
rfc_svm_smote,notes_emb_120,0.0012876099175145644
rfc_svm_smote,notes_emb_121,0.0015991430189764017
rfc_svm_smote,notes_emb_122,0.003498982812739722
rfc_svm_smote,notes_emb_123,0.003842241482227662
rfc_svm_smote,notes_emb_124,0.0034307637281953698
rfc_svm_smote,notes_emb_125,0.0016585125183871167
rfc_svm_smote,notes_emb_126,0.001729596688149424
rfc_svm_smote,notes_emb_127,0.0021972678471493994
rfc_svm_smote,notes_emb_128,0.0013118120007156995
rfc_svm_smote,notes_emb_129,0.0015675550534327621
rfc_svm_smote,notes_emb_130,0.001669324493655181
rfc_svm_smote,notes_emb_131,0.0013139978354433418
rfc_svm_smote,notes_emb_132,0.0027629354659397605
rfc_svm_smote,notes_emb_133,0.001259860156441752
rfc_svm_smote,notes_emb_134,0.0013293932148429567
rfc_svm_smote,notes_emb_135,0.003150346547773706
rfc_svm_smote,notes_emb_136,0.001525880195139181
rfc_svm_smote,notes_emb_137,0.0009918726777421952
rfc_svm_smote,notes_emb_138,0.0032576318423701346
rfc_svm_smote,notes_emb_139,0.0011683639267849326
rfc_svm_smote,notes_emb_140,0.0013023593819257858
rfc_svm_smote,notes_emb_141,0.0010889585724012918
rfc_svm_smote,notes_emb_142,0.0015119801643412284
rfc_svm_smote,notes_emb_143,0.001174225489922234
rfc_svm_smote,notes_emb_144,0.003538734229403093
rfc_svm_smote,notes_emb_145,0.0012410690454119117
rfc_svm_smote,notes_emb_146,0.0014593768421288726
rfc_svm_smote,notes_emb_147,0.0017408448423689995
rfc_svm_smote,notes_emb_148,0.0012308533276523701
rfc_svm_smote,notes_emb_149,0.001910692447606922
rfc_svm_smote,notes_emb_150,0.0029796267850652185
rfc_svm_smote,notes_emb_151,0.002107243036572293
rfc_svm_smote,notes_emb_152,0.0012765488923282941
rfc_svm_smote,notes_emb_153,0.001891079906793201
rfc_svm_smote,notes_emb_154,0.0017705700416315484
rfc_svm_smote,notes_emb_155,0.0015075635006889688
rfc_svm_smote,notes_emb_156,0.004918581206628071
rfc_svm_smote,notes_emb_157,0.0014745531005535687
rfc_svm_smote,notes_emb_158,0.001614732586791001
rfc_svm_smote,notes_emb_159,0.0015078449533006443
rfc_svm_smote,notes_emb_160,0.0015778373024349708
rfc_svm_smote,notes_emb_161,0.003967555660124664
rfc_svm_smote,notes_emb_162,0.0019988027161537813
rfc_svm_smote,notes_emb_163,0.002841758366330468
rfc_svm_smote,notes_emb_164,0.0016000064716496874
rfc_svm_smote,notes_emb_165,0.0023478000941768314
rfc_svm_smote,notes_emb_166,0.001301744705220034
rfc_svm_smote,notes_emb_167,0.0034232407689965207
rfc_svm_smote,notes_emb_168,0.0034947483543329703
rfc_svm_smote,notes_emb_169,0.005655262443831968
rfc_svm_smote,notes_emb_170,0.0024772388190981657
rfc_svm_smote,notes_emb_171,0.0008947849817607973
rfc_svm_smote,notes_emb_172,0.0015713107459857495
rfc_svm_smote,notes_emb_173,0.0013190103884951334
rfc_svm_smote,notes_emb_174,0.0023291783358344266
rfc_svm_smote,notes_emb_175,0.0017154165944282748
rfc_svm_smote,notes_emb_176,0.0012106238304437265
rfc_svm_smote,notes_emb_177,0.001423902323757203
rfc_svm_smote,notes_emb_178,0.001858303426452849
rfc_svm_smote,notes_emb_179,0.0022446346467351465
rfc_svm_smote,notes_emb_180,0.0016718653801406098
rfc_svm_smote,notes_emb_181,0.001429324733133252
rfc_svm_smote,notes_emb_182,0.009977902667252094
rfc_svm_smote,notes_emb_183,0.002083774317684917
rfc_svm_smote,notes_emb_184,0.0013407929404592109
rfc_svm_smote,notes_emb_185,0.0009232444154033233
rfc_svm_smote,notes_emb_186,0.0022876269658349204
rfc_svm_smote,notes_emb_187,0.0015310890266055485
rfc_svm_smote,notes_emb_188,0.0015722150192142845
rfc_svm_smote,notes_emb_189,0.0012638531387158146
rfc_svm_smote,notes_emb_190,0.003222949896349535
rfc_svm_smote,notes_emb_191,0.0018847925376380655
rfc_svm_smote,notes_emb_192,0.002595719259880577
rfc_svm_smote,notes_emb_193,0.0014999807348311579
rfc_svm_smote,notes_emb_194,0.0009271360603571811
rfc_svm_smote,notes_emb_195,0.0019953688753441843
rfc_svm_smote,notes_emb_196,0.003279627026007205
rfc_svm_smote,notes_emb_197,0.002653817110609726
rfc_svm_smote,notes_emb_198,0.0026058057760496934
rfc_svm_smote,notes_emb_199,0.002641667907317372
rfc_svm_smote,notes_emb_200,0.0009144645749127565
rfc_svm_smote,notes_emb_201,0.0010099329297136796
rfc_svm_smote,notes_emb_202,0.003356294556626045
rfc_svm_smote,notes_emb_203,0.0015566989615096096
rfc_svm_smote,notes_emb_204,0.0020905138949373096
rfc_svm_smote,notes_emb_205,0.0014800029256630473
rfc_svm_smote,notes_emb_206,0.0014684246477025562
rfc_svm_smote,notes_emb_207,0.0015998582212307696
rfc_svm_smote,notes_emb_208,0.0021660137817995123
rfc_svm_smote,notes_emb_209,0.001080997796816456
rfc_svm_smote,notes_emb_210,0.0010177409849472672
rfc_svm_smote,notes_emb_211,0.002371539495073667
rfc_svm_smote,notes_emb_212,0.001526378446505088
rfc_svm_smote,notes_emb_213,0.0012915766693652139
rfc_svm_smote,notes_emb_214,0.00279745860311924
rfc_svm_smote,notes_emb_215,0.0016888399653535498
rfc_svm_smote,notes_emb_216,0.0013424985043769464
rfc_svm_smote,notes_emb_217,0.0013797932923750999
rfc_svm_smote,notes_emb_218,0.0009946885105987344
rfc_svm_smote,notes_emb_219,0.0015475660837889445
rfc_svm_smote,notes_emb_220,0.001458713052888577
rfc_svm_smote,notes_emb_221,0.0019462447313866869
rfc_svm_smote,notes_emb_222,0.0047948094751971235
rfc_svm_smote,notes_emb_223,0.0018485517211891695
rfc_svm_smote,notes_emb_224,0.002465299449114461
rfc_svm_smote,notes_emb_225,0.0051051451276203814
rfc_svm_smote,notes_emb_226,0.001588092103770569
rfc_svm_smote,notes_emb_227,0.0020664164912756943
rfc_svm_smote,notes_emb_228,0.0024268663423134525
rfc_svm_smote,notes_emb_229,0.0018878647668492717
rfc_svm_smote,notes_emb_230,0.0016076002024420848
rfc_svm_smote,notes_emb_231,0.0011785861110475025
rfc_svm_smote,notes_emb_232,0.003922310861492158
rfc_svm_smote,notes_emb_233,0.0018500468290511267
rfc_svm_smote,notes_emb_234,0.002262742750832703
rfc_svm_smote,notes_emb_235,0.001328954917550386
rfc_svm_smote,notes_emb_236,0.0011022576742030473
rfc_svm_smote,notes_emb_237,0.0017076540439809021
rfc_svm_smote,notes_emb_238,0.002287030272597568
rfc_svm_smote,notes_emb_239,0.0014235920824247923
rfc_svm_smote,notes_emb_240,0.001787356960742741
rfc_svm_smote,notes_emb_241,0.0015690259848295037
rfc_svm_smote,notes_emb_242,0.001075951962483327
rfc_svm_smote,notes_emb_243,0.0016281899594127241
rfc_svm_smote,notes_emb_244,0.00116539595647402
rfc_svm_smote,notes_emb_245,0.0012724275238941963
rfc_svm_smote,notes_emb_246,0.001334645364230487
rfc_svm_smote,notes_emb_247,0.004045877291363129
rfc_svm_smote,notes_emb_248,0.002939847599058164
rfc_svm_smote,notes_emb_249,0.0013654105493998408
rfc_svm_smote,notes_emb_250,0.0015983442087119666
rfc_svm_smote,notes_emb_251,0.002300255937403139
rfc_svm_smote,notes_emb_252,0.003024977223273307
rfc_svm_smote,notes_emb_253,0.016762966558816705
rfc_svm_smote,notes_emb_254,0.001030293167694477
rfc_svm_smote,notes_emb_255,0.01403471163619509
rfc_svm_smote,notes_emb_256,0.006296370360620096
rfc_svm_smote,notes_emb_257,0.001520412823006722
rfc_svm_smote,notes_emb_258,0.0013661751820268184
rfc_svm_smote,notes_emb_259,0.0013023654569626541
rfc_svm_smote,notes_emb_260,0.0010501082629611122
rfc_svm_smote,notes_emb_261,0.0013110101721221631
rfc_svm_smote,notes_emb_262,0.0013827683284365253
rfc_svm_smote,notes_emb_263,0.00212064181898735
rfc_svm_smote,notes_emb_264,0.005694935922872672
rfc_svm_smote,notes_emb_265,0.0013763923137859078
rfc_svm_smote,notes_emb_266,0.0014428405912861075
rfc_svm_smote,notes_emb_267,0.008276488477588401
rfc_svm_smote,notes_emb_268,0.0014495527110886797
rfc_svm_smote,notes_emb_269,0.008129704051939609
rfc_svm_smote,notes_emb_270,0.001421814884673314
rfc_svm_smote,notes_emb_271,0.0015781967953899798
rfc_svm_smote,notes_emb_272,0.006954850809489448
rfc_svm_smote,notes_emb_273,0.012743334074920266
rfc_svm_smote,notes_emb_274,0.0012471904252789536
rfc_svm_smote,notes_emb_275,0.0013197695067143091
rfc_svm_smote,notes_emb_276,0.0010894275788813845
rfc_svm_smote,notes_emb_277,0.0015485627833831273
rfc_svm_smote,notes_emb_278,0.0014274065364022186
rfc_svm_smote,notes_emb_279,0.009403643282540676
rfc_svm_smote,notes_emb_280,0.0017480910253937242
rfc_svm_smote,notes_emb_281,0.0017375369620350643
rfc_svm_smote,notes_emb_282,0.001909895803988286
rfc_svm_smote,notes_emb_283,0.0012028896446685026
rfc_svm_smote,notes_emb_284,0.0014445703078326214
rfc_svm_smote,notes_emb_285,0.0019012553563169787
rfc_svm_smote,notes_emb_286,0.0013301993832349837
rfc_svm_smote,notes_emb_287,0.0013025642448232448
rfc_svm_smote,notes_emb_288,0.00146397841445116
rfc_svm_smote,notes_emb_289,0.0017460211779792172
rfc_svm_smote,notes_emb_290,0.0018808310929786193
rfc_svm_smote,notes_emb_291,0.0015371639060961643
rfc_svm_smote,notes_emb_292,0.0015952722120890716
rfc_svm_smote,notes_emb_293,0.001508289089119887
rfc_svm_smote,notes_emb_294,0.0014690035793485732
rfc_svm_smote,notes_emb_295,0.0012592193333898019
rfc_svm_smote,notes_emb_296,0.0014118287329845615
rfc_svm_smote,notes_emb_297,0.0011852049409192536
rfc_svm_smote,notes_emb_298,0.005097194757467489
rfc_svm_smote,notes_emb_299,0.0011619586121672726
rfc_svm_smote,notes_emb_300,0.0012449206825449718
rfc_svm_smote,notes_emb_301,0.0014309421892482544
rfc_svm_smote,notes_emb_302,0.0014463137703177188
rfc_svm_smote,notes_emb_303,0.0012712884450984821
rfc_svm_smote,notes_emb_304,0.001597246064247562
rfc_svm_smote,notes_emb_305,0.004058062103576769
rfc_svm_smote,notes_emb_306,0.0021611325011383336
rfc_svm_smote,notes_emb_307,0.0035081299273025564
rfc_svm_smote,notes_emb_308,0.00676122750882116
rfc_svm_smote,notes_emb_309,0.0012943773608686082
rfc_svm_smote,notes_emb_310,0.0010895391615966333
rfc_svm_smote,notes_emb_311,0.005191694975531998
rfc_svm_smote,notes_emb_312,0.0014269046326375254
rfc_svm_smote,notes_emb_313,0.0015337018520593152
rfc_svm_smote,notes_emb_314,0.0018675393999402418
rfc_svm_smote,notes_emb_315,0.0038471259592803703
rfc_svm_smote,notes_emb_316,0.0021382714621908825
rfc_svm_smote,notes_emb_317,0.0013843137542767182
rfc_svm_smote,notes_emb_318,0.0016432248297823563
rfc_svm_smote,notes_emb_319,0.0014692430352086165
rfc_svm_smote,notes_emb_320,0.0024681830542072733
rfc_svm_smote,notes_emb_321,0.0021469428483962593
rfc_svm_smote,notes_emb_322,0.001223846638768325
rfc_svm_smote,notes_emb_323,0.0016632714627555622
rfc_svm_smote,notes_emb_324,0.0011185599168995108
rfc_svm_smote,notes_emb_325,0.0019112902160093334
rfc_svm_smote,notes_emb_326,0.0016618716969532506
rfc_svm_smote,notes_emb_327,0.0012268880568414543
rfc_svm_smote,notes_emb_328,0.005140465908227148
rfc_svm_smote,notes_emb_329,0.0016561481651975356
rfc_svm_smote,notes_emb_330,0.00332066347805096
rfc_svm_smote,notes_emb_331,0.002920053693033288
rfc_svm_smote,notes_emb_332,0.0013369995694438358
rfc_svm_smote,notes_emb_333,0.0017460373973319566
rfc_svm_smote,notes_emb_334,0.0010275228473737626
rfc_svm_smote,notes_emb_335,0.0012014177486316705
rfc_svm_smote,notes_emb_336,0.0013356988250073406
rfc_svm_smote,notes_emb_337,0.0012485786848607356
rfc_svm_smote,notes_emb_338,0.0013213907246697344
rfc_svm_smote,notes_emb_339,0.0031701836835127694
rfc_svm_smote,notes_emb_340,0.001091197062291127
rfc_svm_smote,notes_emb_341,0.0012978370241774435
rfc_svm_smote,notes_emb_342,0.0010650533093189566
rfc_svm_smote,notes_emb_343,0.002646243599334285
rfc_svm_smote,notes_emb_344,0.0015796515155578985
rfc_svm_smote,notes_emb_345,0.007697571722125948
rfc_svm_smote,notes_emb_346,0.0026105544590522066
rfc_svm_smote,notes_emb_347,0.0019320057740186477
rfc_svm_smote,notes_emb_348,0.0010439209798122234
rfc_svm_smote,notes_emb_349,0.002822029402274279
rfc_svm_smote,notes_emb_350,0.006228069132559942
rfc_svm_smote,notes_emb_351,0.0013222066618738732
rfc_svm_smote,notes_emb_352,0.002272876837870041
rfc_svm_smote,notes_emb_353,0.0011946631577851397
rfc_svm_smote,notes_emb_354,0.0014165984524914911
rfc_svm_smote,notes_emb_355,0.001671343105851144
rfc_svm_smote,notes_emb_356,0.0016818644899082836
rfc_svm_smote,notes_emb_357,0.002130097540674705
rfc_svm_smote,notes_emb_358,0.0016097932509898257
rfc_svm_smote,notes_emb_359,0.0014058801138188324
rfc_svm_smote,notes_emb_360,0.0031178672629182773
rfc_svm_smote,notes_emb_361,0.0018815982345646897
rfc_svm_smote,notes_emb_362,0.00485881052047532
rfc_svm_smote,notes_emb_363,0.001158317750048549
rfc_svm_smote,notes_emb_364,0.007957797876003314
rfc_svm_smote,notes_emb_365,0.001966950148526624
